Geo Point;Geo Shape;gml_id;GID;GEOM_O;IDENT;NUMERO;GROUPE;NUMORDRE;LIBELLE;VEHICULE;SOURCE;TYPE;ACTIF;VOIRIE;INSEE;CDATE;MDATE
44.829306, -0.528614;"{""coordinates"": [-0.528614, 44.829306], ""type"": ""Point""}";SV_ARRET_P.942;942;0;B_EDV06_A;1538;B_EDV06;1;Nougueys;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33167;2012-06-15T02:00:00+02:00;2012-06-15T02:00:00+02:00
44.855989, -0.486782;"{""coordinates"": [-0.486782, 44.855989], ""type"": ""Point""}";SV_ARRET_P.541;541;0;B_JON63_R;874;B_JON63;2;Jonquilles;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33013;2000-04-25T02:00:00+02:00;2006-02-06T01:00:00+01:00
44.945948, -0.537038;"{""coordinates"": [-0.537038, 44.945948], ""type"": ""Point""}";SV_ARRET_P.2194;2194;0;B_ESP92_R;3913;B_ESP92;2;Espagnet;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33434;2004-07-03T02:00:00+02:00;2013-09-25T02:00:00+02:00
44.775373, -0.589061;"{""coordinates"": [-0.589061, 44.775373], ""type"": ""Point""}";SV_ARRET_P.2575;2575;0;B_FXA36_R;5694;B_FXA36;2;Saint-François Xavier;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33192;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.943706, -0.469499;"{""coordinates"": [-0.469499, 44.943706], ""type"": ""Point""}";SV_ARRET_P.2446;2446;0;B_BLA94_A;5418;B_BLA94;1;Blanchet;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33487;2007-09-03T02:00:00+02:00;2007-09-03T02:00:00+02:00
44.844806, -0.56079;"{""coordinates"": [-0.56079, 44.844806], ""type"": ""Point""}";SV_ARRET_P.3194;3194;0;B_NUY45_R;8403;B_NUY45;2;Jean Giono;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2020-08-31T02:00:00+02:00;2018-10-22T02:00:00+02:00
44.791392, -0.650457;"{""coordinates"": [-0.650457, 44.791392], ""type"": ""Point""}";SV_ARRET_P.1689;1689;0;B_BEL44_A;2851;B_BEL44;1;Bellevue;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;1999-07-30T02:00:00+02:00;2006-01-06T01:00:00+01:00
44.856654, -0.602774;"{""coordinates"": [-0.602774, 44.856654], ""type"": ""Point""}";SV_ARRET_P.557;557;0;B_PRE54_A;898;B_PRE54;1;Pressensé;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33069;1999-08-11T02:00:00+02:00;1999-08-11T02:00:00+02:00
44.843443, -0.737558;"{""coordinates"": [-0.737558, 44.843443], ""type"": ""Point""}";SV_ARRET_P.2883;2883;0;B_HES11_R;6916;B_HES11;2;Hestigeac;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33281;2013-07-01T02:00:00+02:00;2013-07-01T02:00:00+02:00
44.838713, -0.582938;"{""coordinates"": [-0.582938, 44.838713], ""type"": ""Point""}";SV_ARRET_P.3079;3079;0;B_CMR01_A;7672;B_CMR01;1;Centre Commercial Mériadeck;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2015-12-14T01:00:00+01:00;2015-12-14T01:00:00+01:00
44.957532, -0.602317;"{""coordinates"": [-0.602317, 44.957532], ""type"": ""Point""}";SV_ARRET_P.3316;3316;0;B_AUL22_R;9003;B_AUL22;2;Aulenti;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33312;2020-12-19T01:00:00+01:00;2020-12-19T01:00:00+01:00
44.80911, -0.629084;"{""coordinates"": [-0.629084, 44.80911], ""type"": ""Point""}";SV_ARRET_P.722;722;0;B_POU47_A;1150;B_POU47;1;Le Poujeau;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;1999-08-23T02:00:00+02:00;2004-04-06T02:00:00+02:00
44.848343, -0.507501;"{""coordinates"": [-0.507501, 44.848343], ""type"": ""Point""}";SV_ARRET_P.279;279;0;B_MAR05_A;461;B_MAR05;1;Cenon Marègue;BUS;SAEIV_BUS;CLASSIQUE;0;SURELEVE;33119;1999-07-14T02:00:00+02:00;1999-07-14T02:00:00+02:00
44.898426, -0.710393;"{""coordinates"": [-0.710393, 44.898426], ""type"": ""Point""}";SV_ARRET_P.474;474;0;B_TRI55_A;758;B_TRI55;1;Tristan;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33449;2000-05-09T02:00:00+02:00;2004-07-29T02:00:00+02:00
44.863251, -0.481391;"{""coordinates"": [-0.481391, 44.863251], ""type"": ""Point""}";SV_ARRET_P.2666;2666;0;B_POU68_A;5838;B_POU68;1;Pouqueyras;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33013;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.884584, -0.525626;"{""coordinates"": [-0.525626, 44.884584], ""type"": ""Point""}";SV_ARRET_P.1321;1321;0;B_MIM03_A;2186;B_MIM03;1;Mimosas;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33249;2000-02-01T01:00:00+01:00;2005-12-13T01:00:00+01:00
44.909923, -0.675005;"{""coordinates"": [-0.675005, 44.909923], ""type"": ""Point""}";SV_ARRET_P.1986;1986;0;B_TCI37_R;3302;B_TCI37;2;Taillan Cimetière;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33519;1999-09-02T02:00:00+02:00;1999-09-02T02:00:00+02:00
44.833498, -0.58312;"{""coordinates"": [-0.58312, 44.833498], ""type"": ""Point""}";SV_ARRET_P.763;763;0;B_BEL48_A;1222;B_BEL48;1;Belleville;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33063;1999-11-25T01:00:00+01:00;2002-12-12T01:00:00+01:00
44.878436, -0.510888;"{""coordinates"": [-0.510888, 44.878436], ""type"": ""Point""}";SV_ARRET_P.2747;2747;0;B_RAM93_A;5988;B_RAM93;1;La Ramade;BUS;SIG_KEOLIS;CLASSIQUE;0;HS_INTEGRAL;33249;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.888246, -0.511036;"{""coordinates"": [-0.511036, 44.888246], ""type"": ""Point""}";SV_ARRET_P.2130;2130;0;B_CHS92_R;3675;B_CHS92;2;Chemin du Sourd;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33096;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.795226, -0.592443;"{""coordinates"": [-0.592443, 44.795226], ""type"": ""Point""}";SV_ARRET_P.2173;2173;0;B_LYH21_A;3880;B_LYH21;1;Lycée Hôtelier;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33522;2004-07-03T02:00:00+02:00;2019-05-02T02:00:00+02:00
44.782758, -0.652933;"{""coordinates"": [-0.652933, 44.782758], ""type"": ""Point""}";SV_ARRET_P.3307;3307;0;B_LDV24_R;8954;B_LDV24;2;Léonard de Vinci;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33318;2020-08-04T02:00:00+02:00;2020-08-04T02:00:00+02:00
44.757632, -0.576671;"{""coordinates"": [-0.576671, 44.757632], ""type"": ""Point""}";SV_ARRET_P.879;879;0;B_PAU21_A;1423;B_PAU21;1;Pauge;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33550;1999-08-18T02:00:00+02:00;2006-02-16T01:00:00+01:00
44.793629, -0.647665;"{""coordinates"": [-0.647665, 44.793629], ""type"": ""Point""}";SV_ARRET_P.1487;1487;0;B_ACA24_R;2514;B_ACA24;2;Châtaigneraie;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33318;2015-06-22T02:00:00+02:00;2011-12-17T01:00:00+01:00
44.786245, -0.638707;"{""coordinates"": [-0.638707, 44.786245], ""type"": ""Point""}";SV_ARRET_P.1680;1680;0;B_EIF44_R;2840;B_EIF44;2;Bois Bersol;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33318;1999-07-30T02:00:00+02:00;1999-07-30T02:00:00+02:00
45.010506, -0.526208;"{""coordinates"": [-0.526208, 45.010506], ""type"": ""Point""}";SV_ARRET_P.3061;3061;0;B_TAS92_R;7591;B_TAS92;2;Tassigny;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33004;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.897799, -0.571205;"{""coordinates"": [-0.571205, 44.897799], ""type"": ""Point""}";SV_ARRET_P.2293;2293;0;B_ASP37_R;4129;B_ASP37;2;Antennes Sportives;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.813628, -0.566246;"{""coordinates"": [-0.566246, 44.813628], ""type"": ""Point""}";SV_ARRET_P.1884;1884;0;B_VAU43_A;3140;B_VAU43;1;Jardin des Barrières;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33063;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.769411, -0.544148;"{""coordinates"": [-0.544148, 44.769411], ""type"": ""Point""}";SV_ARRET_P.288;288;0;B_MFO20_A;472;B_MFO20;1;Maréchal Foch;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33550;1999-08-18T02:00:00+02:00;1999-08-18T02:00:00+02:00
44.781097, -0.55912;"{""coordinates"": [-0.55912, 44.781097], ""type"": ""Point""}";SV_ARRET_P.2597;2597;0;B_CLE88_A;5729;B_CLE88;1;Clemenceau;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33550;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.894512, -0.767593;"{""coordinates"": [-0.767593, 44.894512], ""type"": ""Point""}";SV_ARRET_P.912;912;0;B_BEL53_A;1484;B_BEL53;1;Belfort;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33449;1999-08-27T02:00:00+02:00;1999-08-27T02:00:00+02:00
44.817399, -0.507076;"{""coordinates"": [-0.507076, 44.817399], ""type"": ""Point""}";SV_ARRET_P.1098;1098;0;B_VIA07_R;1799;B_VIA07;2;Vialle;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33065;2000-01-28T01:00:00+01:00;2000-01-28T01:00:00+01:00
44.776647, -0.532584;"{""coordinates"": [-0.532584, 44.776647], ""type"": ""Point""}";SV_ARRET_P.3168;3168;0;B_ETO89_A;8134;B_ETO89;1;Les Etoiles;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33550;2018-01-08T01:00:00+01:00;2018-01-08T01:00:00+01:00
44.80449, -0.636673;"{""coordinates"": [-0.636673, 44.80449], ""type"": ""Point""}";SV_ARRET_P.1198;1198;0;B_GRA45_A;1974;B_GRA45;1;Grangeneuve;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33318;1999-08-30T02:00:00+02:00;2005-07-08T02:00:00+02:00
44.788178, -0.611571;"{""coordinates"": [-0.611571, 44.788178], ""type"": ""Point""}";SV_ARRET_P.2039;2039;0;B_EUR43_R;3439;B_EUR43;2;Eurofac;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33192;2000-06-30T02:00:00+02:00;2010-12-01T01:00:00+01:00
44.793376, -0.657547;"{""coordinates"": [-0.657547, 44.793376], ""type"": ""Point""}";SV_ARRET_P.1700;1700;0;B_MAG80_A;2873;B_MAG80;1;Gare de Pessac Alouette;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33318;2015-06-22T02:00:00+02:00;2014-11-03T01:00:00+01:00
44.847017, -0.638199;"{""coordinates"": [-0.638199, 44.847017], ""type"": ""Point""}";SV_ARRET_P.1485;1485;0;B_JAR16_A;2512;B_JAR16;1;Stade du Jard;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33281;1999-07-16T02:00:00+02:00;1999-07-16T02:00:00+02:00
44.9247, -0.497931;"{""coordinates"": [-0.497931, 44.9247], ""type"": ""Point""}";SV_ARRET_P.3052;3052;0;B_ROP07_R;7565;B_ROP07;2;Europe;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33003;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.944481, -0.487909;"{""coordinates"": [-0.487909, 44.944481], ""type"": ""Point""}";SV_ARRET_P.2548;2548;0;B_SAU07_R;5648;B_SAU07;2;Sauvin;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33003;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.79324, -0.631806;"{""coordinates"": [-0.631806, 44.79324], ""type"": ""Point""}";SV_ARRET_P.889;889;0;B_LYA24_R;1447;B_LYA24;2;Lyautey;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.865787, -0.538537;"{""coordinates"": [-0.538537, 44.865787], ""type"": ""Point""}";SV_ARRET_P.1992;1992;0;B_BAN03_A;3314;B_BAN03;1;Banlin;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33063;2000-02-01T01:00:00+01:00;2013-03-18T01:00:00+01:00
44.884499, -0.598813;"{""coordinates"": [-0.598813, 44.884499], ""type"": ""Point""}";SV_ARRET_P.2246;2246;0;B_MAL27_R;4010;B_MAL27;2;Malraux;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33075;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.835956, -0.566968;"{""coordinates"": [-0.566968, 44.835956], ""type"": ""Point""}";SV_ARRET_P.2065;2065;0;B_SAL23_R;3540;B_SAL23;2;Salinières;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33063;2013-08-23T02:00:00+02:00;2013-08-23T02:00:00+02:00
44.798842, -0.672119;"{""coordinates"": [-0.672119, 44.798842], ""type"": ""Point""}";SV_ARRET_P.2389;2389;0;B_ZAL44_A;5280;B_ZAL44;1;Cazalet;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;2007-07-05T02:00:00+02:00;2010-07-07T02:00:00+02:00
44.895488, -0.718467;"{""coordinates"": [-0.718467, 44.895488], ""type"": ""Point""}";SV_ARRET_P.1814;1814;0;B_EGS53_A;3046;B_EGS53;1;Eglise de Saint-Médard;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33449;1999-08-27T02:00:00+02:00;2005-12-01T01:00:00+01:00
44.954244, -0.606726;"{""coordinates"": [-0.606726, 44.954244], ""type"": ""Point""}";SV_ARRET_P.97;97;0;B_RMA58_A;176;B_RMA58;1;Rue de Macau;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33312;2000-09-27T02:00:00+02:00;2000-09-27T02:00:00+02:00
44.851209, -0.655437;"{""coordinates"": [-0.655437, 44.851209], ""type"": ""Point""}";SV_ARRET_P.2975;2975;0;B_ROB34_R;7288;B_ROB34;2;Frères Robinson;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2015-01-26T01:00:00+01:00;2015-01-26T01:00:00+01:00
44.825972, -0.52748;"{""coordinates"": [-0.52748, 44.825972], ""type"": ""Point""}";SV_ARRET_P.2708;2708;0;B_ALF10_A;5926;B_ALF10;1;Arena;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33167;2018-01-08T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.840813, -0.667035;"{""coordinates"": [-0.667035, 44.840813], ""type"": ""Point""}";SV_ARRET_P.2971;2971;0;B_GOU34_R;7284;B_GOU34;2;Pichey;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2019-09-16T02:00:00+02:00;2015-01-26T01:00:00+01:00
44.897616, -0.508846;"{""coordinates"": [-0.508846, 44.897616], ""type"": ""Point""}";SV_ARRET_P.1207;1207;0;B_GAL95_A;1987;B_GAL95;1;Maréchal Gallieni;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33096;2000-10-20T02:00:00+02:00;2000-10-20T02:00:00+02:00
44.915793, -0.722033;"{""coordinates"": [-0.722033, 44.915793], ""type"": ""Point""}";SV_ARRET_P.1831;1831;0;B_JBO53_A;3068;B_JBO53;1;Joli Bois;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33376;1999-08-27T02:00:00+02:00;1999-08-27T02:00:00+02:00
44.911717, -0.645467;"{""coordinates"": [-0.645467, 44.911717], ""type"": ""Point""}";SV_ARRET_P.2220;2220;0;B_GIL77_R;3953;B_GIL77;2;Gilamon;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33056;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.842243, -0.509438;"{""coordinates"": [-0.509438, 44.842243], ""type"": ""Point""}";SV_ARRET_P.260;260;0;B_SAT06_A;427;B_SAT06;1;Satie;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33167;2000-01-28T01:00:00+01:00;2008-02-19T01:00:00+01:00
44.817969, -0.665822;"{""coordinates"": [-0.665822, 44.817969], ""type"": ""Point""}";SV_ARRET_P.3082;3082;0;B_KAO42_A;7742;B_KAO42;1;Kaolack;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2016-08-29T02:00:00+02:00;2016-08-29T02:00:00+02:00
44.871876, -0.678436;"{""coordinates"": [-0.678436, 44.871876], ""type"": ""Point""}";SV_ARRET_P.1843;1843;0;B_RJA53_R;3081;B_RJA53;2;Jean Jaurès;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE_ACCESS;33200;2013-09-02T02:00:00+02:00;2017-06-28T02:00:00+02:00
44.900823, -0.711224;"{""coordinates"": [-0.711224, 44.900823], ""type"": ""Point""}";SV_ARRET_P.729;729;0;B_DFE55_A;1162;B_DFE55;1;Docteur Férié;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33449;2000-05-09T02:00:00+02:00;2004-07-29T02:00:00+02:00
44.808608, -0.573802;"{""coordinates"": [-0.573802, 44.808608], ""type"": ""Point""}";SV_ARRET_P.1593;1593;0;B_BAG20_R;2718;B_BAG20;2;Bagatelle;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33039;1999-08-18T02:00:00+02:00;2003-11-26T01:00:00+01:00
44.855673, -0.784485;"{""coordinates"": [-0.784485, 44.855673], ""type"": ""Point""}";SV_ARRET_P.2937;2937;0;B_TSOU88;7221;B_TSOU88;1;Souge;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33273;2014-09-02T02:00:00+02:00;2014-09-02T02:00:00+02:00
44.829346, -0.528503;"{""coordinates"": [-0.528503, 44.829346], ""type"": ""Point""}";SV_ARRET_P.444;444;0;B_EDV06_R;712;B_EDV06;2;Nougueys;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33167;2012-06-15T02:00:00+02:00;2012-06-15T02:00:00+02:00
44.856939, -0.636029;"{""coordinates"": [-0.636029, 44.856939], ""type"": ""Point""}";SV_ARRET_P.510;510;0;B_BLE51_R;821;B_BLE51;2;Bleuets;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;1999-09-07T02:00:00+02:00;1999-09-07T02:00:00+02:00
44.808635, -0.54266;"{""coordinates"": [-0.54266, 44.808635], ""type"": ""Point""}";SV_ARRET_P.544;544;0;B_MBE23_A;877;B_MBE23;1;Mairie de Bègles;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33039;1999-11-18T01:00:00+01:00;2010-12-29T01:00:00+01:00
44.768286, -0.719478;"{""coordinates"": [-0.719478, 44.768286], ""type"": ""Point""}";SV_ARRET_P.1669;1669;0;B_BLA46_A;2820;B_BLA46;1;Blayais;BUS;SAEIV_BUS;CLASSIQUE;0;HS_ACCES;33318;1999-08-30T02:00:00+02:00;1999-08-30T02:00:00+02:00
44.816051, -0.565729;"{""coordinates"": [-0.565729, 44.816051], ""type"": ""Point""}";SV_ARRET_P.765;765;0;B_BER23_A;1224;B_BER23;1;Bertin;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;1999-11-18T01:00:00+01:00;1999-11-18T01:00:00+01:00
44.849708, -0.623448;"{""coordinates"": [-0.623448, 44.849708], ""type"": ""Point""}";SV_ARRET_P.1429;1429;0;B_RDO16_A;2413;B_RDO16;1;Résidences du Domaine;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;1999-07-16T02:00:00+02:00;1999-07-16T02:00:00+02:00
44.807666, -0.559955;"{""coordinates"": [-0.559955, 44.807666], ""type"": ""Point""}";SV_ARRET_P.1924;1924;0;B_MRE23_A;3204;B_MRE23;1;Martyrs de la Résistance;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33039;1999-11-18T01:00:00+01:00;1999-11-18T01:00:00+01:00
44.907532, -0.696816;"{""coordinates"": [-0.696816, 44.907532], ""type"": ""Point""}";SV_ARRET_P.117;117;0;B_GER37_A;206;B_GER37;1;Germignan;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33519;1999-09-02T02:00:00+02:00;2006-01-10T01:00:00+01:00
44.864785, -0.614942;"{""coordinates"": [-0.614942, 44.864785], ""type"": ""Point""}";SV_ARRET_P.890;890;0;B_LAK76_R;1448;B_LAK76;2;Lakanal;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33069;2000-09-14T02:00:00+02:00;2000-09-14T02:00:00+02:00
44.868371, -0.569852;"{""coordinates"": [-0.569852, 44.868371], ""type"": ""Point""}";SV_ARRET_P.906;906;0;B_JEAH9_A;1475;B_JEAH9;1;Jean Hameau;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33063;1999-07-12T02:00:00+02:00;1999-07-12T02:00:00+02:00
44.772579, -0.712411;"{""coordinates"": [-0.712411, 44.772579], ""type"": ""Point""}";SV_ARRET_P.327;327;0;B_FOU46_A;539;B_FOU46;1;Fougnet;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;1999-08-30T02:00:00+02:00;1999-08-30T02:00:00+02:00
44.829446, -0.603004;"{""coordinates"": [-0.603004, 44.829446], ""type"": ""Point""}";SV_ARRET_P.1045;1045;0;B_CHR41_R;1715;B_CHR41;2;Hôpital Pellegrin (entrée Est);BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2010-08-30T02:00:00+02:00;2007-11-12T01:00:00+01:00
44.907405, -0.621901;"{""coordinates"": [-0.621901, 44.907405], ""type"": ""Point""}";SV_ARRET_P.1968;1968;0;B_DEH77_R;3265;B_DEH77;2;Frankton;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33056;2016-12-19T01:00:00+01:00;2006-04-25T02:00:00+02:00
44.9082, -0.638947;"{""coordinates"": [-0.638947, 44.9082], ""type"": ""Point""}";SV_ARRET_P.113;113;0;B_MQU56_A;198;B_MQU56;1;Montesquieu;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33056;1999-09-02T02:00:00+02:00;1999-09-02T02:00:00+02:00
44.840909, -0.756253;"{""coordinates"": [-0.756253, 44.840909], ""type"": ""Point""}";SV_ARRET_P.2884;2884;0;B_MAG11_A;6921;B_MAG11;1;Marchegay;BUS;SAEIV_BUS;CLASSIQUE;1;HS_INTEGRAL;33273;2013-07-01T02:00:00+02:00;2013-07-01T02:00:00+02:00
44.791474, -0.650981;"{""coordinates"": [-0.650981, 44.791474], ""type"": ""Point""}";SV_ARRET_P.1630;1630;0;B_BEL44_R;2774;B_BEL44;2;Bellevue;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;1999-07-30T02:00:00+02:00;1999-07-30T02:00:00+02:00
44.903738, -0.504461;"{""coordinates"": [-0.504461, 44.903738], ""type"": ""Point""}";SV_ARRET_P.585;585;0;B_ZOL95_A;943;B_ZOL95;1;Emile Zola;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33096;2000-02-07T01:00:00+01:00;2000-02-07T01:00:00+01:00
44.766032, -0.617448;"{""coordinates"": [-0.617448, 44.766032], ""type"": ""Point""}";SV_ARRET_P.2580;2580;0;B_POU36_A;5702;B_POU36;1;Prieuré de Cayac;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33192;2023-09-04T02:00:00+02:00;2010-02-22T01:00:00+01:00
44.87885, -0.582257;"{""coordinates"": [-0.582257, 44.87885], ""type"": ""Point""}";SV_ARRET_P.2493;2493;0;B_MES58_R;5520;B_MES58;2;Centre de Voile;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33075;2015-01-26T01:00:00+01:00;2008-03-25T01:00:00+01:00
44.84105, -0.583404;"{""coordinates"": [-0.583404, 44.84105], ""type"": ""Point""}";SV_ARRET_P.3004;3004;0;B_MER02_A;7500;B_MER02;1;Gambetta Mériadeck;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33063;2015-08-31T02:00:00+02:00;2015-11-16T01:00:00+01:00
44.841235, -0.64412;"{""coordinates"": [-0.64412, 44.841235], ""type"": ""Point""}";SV_ARRET_P.772;772;0;B_ROS50_R;1234;B_ROS50;2;Dupuy-Verdun;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;1999-08-04T02:00:00+02:00;1999-08-04T02:00:00+02:00
44.796437, -0.613975;"{""coordinates"": [-0.613975, 44.796437], ""type"": ""Point""}";SV_ARRET_P.923;923;0;B_MMQ10_R;1506;B_MMQ10;2;Montaigne - Montesquieu;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;2010-08-30T02:00:00+02:00;2001-06-14T02:00:00+02:00
44.768865, -0.59549;"{""coordinates"": [-0.59549, 44.768865], ""type"": ""Point""}";SV_ARRET_P.459;459;0;B_MON80_R;732;B_MON80;2;Montfort;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33192;1999-11-24T01:00:00+01:00;1999-11-24T01:00:00+01:00
44.808508, -0.632628;"{""coordinates"": [-0.632628, 44.808508], ""type"": ""Point""}";SV_ARRET_P.1962;1962;0;B_NPE35_A;3252;B_NPE35;1;Nancel Pénard;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33318;1999-10-14T02:00:00+02:00;2005-12-19T01:00:00+01:00
44.85425, -0.644383;"{""coordinates"": [-0.644383, 44.85425], ""type"": ""Point""}";SV_ARRET_P.1864;1864;0;B_JBL36_A;3113;B_JBL36;1;Jean Blanc;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33281;1999-10-14T02:00:00+02:00;1999-10-14T02:00:00+02:00
44.845738, -0.598653;"{""coordinates"": [-0.598653, 44.845738], ""type"": ""Point""}";SV_ARRET_P.81;81;0;B_PAST9_R;149;B_PAST9;2;Pasteur;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33063;1999-07-12T02:00:00+02:00;1999-07-12T02:00:00+02:00
44.873889, -0.577364;"{""coordinates"": [-0.577364, 44.873889], ""type"": ""Point""}";SV_ARRET_P.1976;1976;0;B_CLA36_A;3277;B_CLA36;1;Claudeville;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33075;1999-10-18T02:00:00+02:00;1998-08-31T02:00:00+02:00
